,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
544,3 Doors Down,The Broken,3jdo9L1HZ17JJ3TTWq0v6R,49,0.00869,0.573,166813,0.958,6.99e-06,0,0.191,-4.081,1,0.0879,140.041,4,0.691
545,Avenged Sevenfold,God Damn,7DduH5tvoHol2iZqDUX94l,51,0.000597,0.5,221974,0.947,0.00223,7,0.125,-5.75,0,0.122,120.021,4,0.267
546,Ghost,Ritual,4hxd9xX8SNH0R2XSrXRATW,57,0.0901,0.67,268747,0.864,2.58e-05,0,0.119,-5.2,0,0.0526,132.01,4,0.732
547,Metallica,Spit Out The Bone,3eB1b4DL6O9TMOksOYg83l,56,9.07e-06,0.154,429199,0.987,0.0559,9,0.153,-3.951,1,0.0875,168.127,4,0.454
548,Eluveitie,Rebirth,0t8vVaCcJogcPZdV32Vono,37,0.000147,0.293,298320,0.993,0.0015,7,0.278,-5.3,1,0.222,124.817,4,0.109
549,Gojira,Flying whales,5OjCsHeByDYEGxMrb1z8KQ,53,0.000237,0.267,464453,0.924,0.0362,7,0.19,-3.755,0,0.0818,95.431,4,0.209
550,12 Stones,Anthem For The Underdog,6FFwt1ea9hJ4MfMQLywahm,58,0.000651,0.2,184427,0.863,0.0,5,0.339,-3.424,1,0.0626,93.977,3,0.468
551,Metallica,No Leaf Clover - Live,2UIuYNBg8r5pkoG2MjdLZT,54,0.00115,0.251,343200,0.943,0.00255,3,0.955,-5.056,0,0.14,151.105,4,0.376
552,Rammstein,Mein Herz brennt,5ArNGisLzrNOIVwWajRRdt,67,0.00268,0.501,279893,0.76,0.0616,2,0.152,-5.802,0,0.0343,83.046,4,0.138
553,Powerwolf,Sacred & Wild,6aOHBc2yVEyr3QX73VdGdn,42,0.000161,0.554,220920,0.844,0.0,10,0.104,-4.638,0,0.0315,114.082,4,0.387
554,Disturbed,Shout2000,1lgQ7wpNDxSukuT4cgYrfW,55,0.00013,0.575,258120,0.913,0.000113,1,0.0477,-4.028,1,0.0476,98.005,4,0.42
555,Bersærk,"Intet glemt, før alt er brændt",7lbkiz7Y6ivH5v48bJuEWV,20,0.028,0.333,315704,0.897,0.00607,5,0.134,-7.04,0,0.122,148.166,3,0.175
556,Alter Bridge,Island of Fools,6eAh3s4BDAy6HLc3iSNcdr,44,3.62e-06,0.235,300778,0.949,0.000332,3,0.185,-5.422,1,0.157,108.015,3,0.176
557,Sabaton,Diary of an Unknown Soldier,1JPhHJ9HPFIHxtCfEo5z6i,38,0.00264,0.261,51696,0.75,0.847,0,0.3,-15.026,1,0.23,174.903,4,0.0973
558,Volbeat,Goodbye Forever,5qYWlDGOEfWcPwHxy7TMYn,53,0.00027,0.532,270733,0.878,0.000177,2,0.262,-4.023,1,0.0408,111.736,4,0.496
559,System Of A Down,Kill Rock 'n Roll - Explicit Album Version,28TReO2Mxk9Q3GA4K98YSz,61,0.0168,0.288,147960,0.987,0.0,4,0.264,-1.359,1,0.223,184.662,4,0.336
560,Amon Amarth,Tattered Banners And Bloody Flags,1hk3KoGI5WlLbSvE3u88hR,53,2.04e-05,0.463,270067,0.951,0.329,2,0.13,-5.201,1,0.0625,102.52,4,0.306
561,Hollywood Undead,We Are,05c0LG7DakbvX0gYbBHjPP,59,0.00146,0.409,274387,0.979,2.68e-06,5,0.139,-2.107,1,0.134,173.982,4,0.201
562,Korn,Here To Stay,66LT15XEqCaWiMG44NGQRE,52,7.81e-06,0.564,270960,0.947,0.828,2,0.373,-4.998,1,0.0448,100.002,4,0.351
563,Mötley Crüe,Smokin' In The Boys Room,0TiRPD1YD6Ox3bUujwXCQa,63,0.00175,0.391,208400,0.938,1.09e-06,2,0.247,-4.86,1,0.0786,134.691,4,0.652
564,Eluveitie,Deathwalker,6axXEeY3z8blSGSvfTgGFq,41,0.000283,0.247,293480,0.996,0.000598,11,0.112,-5.12,0,0.192,147.938,4,0.0936
565,Sabaton,Cliffs of Gallipoli,37XvAcnKbE9x44paYlF9vK,52,0.0234,0.445,341347,0.758,0.000508,2,0.302,-5.064,0,0.0323,92.014,4,0.481
566,Breaking Benjamin,I Will Not Bow,2yXyz4NLTZx9CLdXfLTp5E,71,0.000192,0.543,216733,0.952,7.8e-06,8,0.38,-3.65,1,0.0668,107.942,4,0.591
567,Guns N' Roses,November Rain,3YRCqOhFifThpSRFJ1VWFM,81,0.0163,0.294,536067,0.641,0.22,11,0.112,-9.316,1,0.0291,79.759,4,0.226
568,Foo Fighters,The Sky Is A Neighborhood,3kdMzXOcrDIdSWLdONHNK5,70,0.000799,0.358,244573,0.549,0.00503,11,0.22,-7.843,0,0.0693,130.733,4,0.533
569,Volbeat,Black Bart,2jsLezAzl2v7TnrfYzghI5,46,1.56e-05,0.257,288213,0.976,0.0032,2,0.328,-5.591,1,0.0721,136.797,4,0.351
570,Volbeat,Cape Of Our Hero,2t7PpeHfNwPgkhz71wdAuQ,49,9.48e-05,0.516,229093,0.95,3.07e-05,0,0.111,-4.788,1,0.0432,104.359,4,0.583
571,Shinedown,Through the Ghost,33JmIIfnnqxwUSpXo5ttDG,56,0.0661,0.517,241253,0.657,0.0,7,0.131,-6.324,0,0.0258,110.999,4,0.253
572,Dead by April,Warrior,3lPSaYAvlmzNxkOKo79zps,54,0.00635,0.52,181507,0.938,4.09e-05,8,0.0597,-4.099,1,0.155,92.302,4,0.455
573,Rammstein,FEUER UND WASSER,4LoFzVisVHdPh9K7Q54ST5,50,0.0065,0.409,312893,0.525,0.000977,0,0.126,-7.745,0,0.0411,160.033,4,0.223
574,Deicide,In the Minds of Evil,3D6ZPZrFk2CHZCJ2STxHW7,49,9.92e-05,0.535,233048,0.889,0.41,10,0.329,-5.547,0,0.0533,97.493,4,0.327
575,Linkin Park,Cure For The Itch,3rpnfXSECgapxeGeRgUYqy,58,0.163,0.75,157200,0.677,0.0509,8,0.247,-7.395,1,0.221,99.99,4,0.851
576,Sugar Ray,Every Morning,2ouURa1AIXp3AvkS52Jry5,65,0.0834,0.833,219867,0.679,0.00258,8,0.0769,-4.496,1,0.0365,109.916,4,0.975
577,Amaranthe,Countdown,5I1qo8eE4UmF0O2CcptoZh,55,0.000432,0.562,180852,0.954,0.0,7,0.324,-5.685,1,0.101,139.979,4,0.338
578,Hollywood Undead,Believe,6LdLYa0TRRmv1RduGn1aaZ,55,0.00317,0.582,254360,0.814,2.21e-05,4,0.209,-6.153,0,0.0684,170.02,4,0.331
579,Sabaton,Uprising,4kZ6HF4fD3c23vyHUqDJEE,41,0.00991,0.527,295640,0.866,5.19e-05,6,0.129,-3.763,0,0.0346,87.986,4,0.428
580,Slipknot,Dead Memories,0HAr4QR1xI8nwC7VfzYidu,65,0.000443,0.547,268587,0.963,0.0251,4,0.353,-2.337,0,0.0744,130.061,4,0.441
581,Shaman's Harvest,Ten Million Voices,7lpeJLwyVWkgvEVKWa65ag,50,0.00798,0.49,238227,0.71,0.0,0,0.127,-3.135,0,0.0332,112.661,4,0.437
582,Evanescence,Imaginary,7q6CybWAg3uYLgS5tDWqmd,54,0.0105,0.396,256493,0.765,0.00216,4,0.243,-5.43,0,0.031,150.115,4,0.308
583,Van Halen,You Really Got Me - 2015 Remaster,0upLyFR8Rr52ZpMp5esQoq,66,0.0223,0.454,156147,0.946,0.0,1,0.173,-5.978,0,0.13,138.18,4,0.647
584,Metallica,Welcome Home (Sanitarium),4TktvZTsMoFukiim1otMtr,51,0.000324,0.306,387147,0.766,0.101,0,0.102,-9.693,1,0.0329,96.668,4,0.42
585,Limp Bizkit,Boiler,1a3RarhRdrNSTEEERYEFJn,56,0.00416,0.418,420267,0.716,0.0331,6,0.0382,-6.32,1,0.0938,109.933,4,0.159
586,Shinedown,special,0vmn9XUPoxbWtHeZGfwgBj,57,0.592,0.443,224427,0.572,0.00208,11,0.299,-6.165,0,0.0341,153.591,4,0.211
587,System Of A Down,Sugar,31RTFPrB7wmYBhlkM2ILXG,68,0.00167,0.451,153800,0.889,0.00215,1,0.258,-2.693,1,0.261,131.073,4,0.586
588,Ugly Kid Joe,Cats In The Cradle,5x9RZg7HfXGY3JayXL3seF,65,0.129,0.443,242173,0.527,0.0,8,0.0774,-9.479,1,0.0315,152.025,4,0.469
589,In Flames,My Sweet Shadow,559ARcbxYaTwRI7NshLaeD,51,0.00052,0.522,278653,0.962,0.707,10,0.261,-5.152,0,0.0901,119.764,4,0.12
590,Soilwork,Stålfågel,7fYvwS0nm8c4t7t6eRBI2f,45,5.26e-05,0.558,265824,0.972,0.855,11,0.11,-4.906,0,0.101,105.022,4,0.0942
591,Incubus,Wish You Were Here,61qn7uoDsuswZs5p2DkFiP,61,0.000631,0.246,212733,0.768,0.301,9,0.102,-7.48,1,0.0387,169.873,4,0.35
592,Pantera,Walk,7fcfNW0XxTWlwVlftzfDOR,73,0.000155,0.43,315120,0.704,0.00221,1,0.0933,-8.008,0,0.0804,118.242,4,0.703
593,Mercyful Fate,Evil,6LGoJAyN1xAqF3VJZt0MKx,53,0.000278,0.282,284960,0.905,0.375,0,0.0894,-9.455,1,0.114,133.837,4,0.554
594,Nonpoint,In the Air Tonight,2GV039LpIeFtgTKKIZPrf0,61,0.0171,0.556,273067,0.812,0.143,0,0.143,-4.193,1,0.0469,99.935,4,0.181
595,Dope,Rebel Yell,2rF1yxzb3jIySvXxqoDrNn,52,0.00011,0.326,245053,0.949,0.186,10,0.275,-4.226,0,0.0885,166.946,4,0.305
596,Bersærk,Tordensol,284p54LlrirQmH6P53eRti,23,0.00185,0.438,321761,0.946,0.000759,0,0.275,-5.993,1,0.148,141.936,4,0.194
597,Red Hot Chili Peppers,Breaking The Girl,0cG9ocYqYOIVtgiWTmTe3g,63,0.0233,0.348,295373,0.686,0.00256,8,0.145,-12.748,0,0.0319,178.466,3,0.635
598,Meshuggah,Demiurge,5bnHptnfYQh89FCGIyq0Kq,35,3.26e-05,0.208,372867,0.945,0.79,1,0.0947,-5.277,1,0.0787,113.292,4,0.0398
599,Black Sabbath,N.I.B. - 2009 Remastered Version,62oNfnQqObaqARM0DTibAL,63,0.0838,0.476,364493,0.556,1.59e-05,4,0.125,-10.586,0,0.0646,103.122,4,0.43
600,Nightwish,Endless Forms Most Beautiful,05qrFubHGo3nHX3gmbZTIz,32,6.35e-05,0.488,308000,0.879,0.000629,2,0.126,-8.476,0,0.0424,153.944,4,0.416
601,Bad Wolves,Remember When (Acoustic),25AKPsBB1g848Kpsq4YxXL,48,0.264,0.307,209773,0.477,0.0,0,0.106,-7.79,0,0.0279,85.775,4,0.293
602,Alice In Chains,"Down In A Hole - Live at the Majestic Theatre, Brooklyn, NY - April 1996",2yBAPa9HZj3P2szSaaj4k1,60,0.0883,0.554,346027,0.515,2.7e-05,6,0.883,-8.534,1,0.024,95.125,4,0.432
603,Whitesnake,Here I Go Again 87 - 2018 Remaster,6Nd6ntkzr4t8o1FKPGOSMt,69,0.0117,0.292,275395,0.823,7.79e-05,7,0.155,-6.763,1,0.0407,89.939,4,0.244
604,Behemoth,Ora Pro Nobis Lucifer,6KTgOkE46F7RimIOBFSQyJ,37,1.51e-05,0.105,335213,0.986,4.6e-05,1,0.0746,-4.138,1,0.108,176.042,4,0.0591
605,Bon Jovi,This Ain't A Love Song,0ZLBD6hHGN9LYOtNlu2n8e,59,0.0932,0.348,306240,0.635,0.0,4,0.126,-6.836,1,0.0386,87.974,3,0.144
606,Avenged Sevenfold,Almost Easy,0DkmhHO4yyqCJFjosmmWPU,63,3.56e-05,0.378,234093,0.959,0.000138,6,0.102,-4.615,1,0.062,174.932,4,0.338
607,Thin Lizzy,The Boys Are Back in Town,43DeSV93pJPT4lCZaWZ6b1,75,0.234,0.445,266720,0.706,0.000252,8,0.205,-9.803,1,0.0461,80.823,4,0.768
608,Avenged Sevenfold,Coming Home,3vYP5IgBfHv9nWbNhTq3IS,57,0.000128,0.378,385400,0.975,0.0018,1,0.204,-6.447,0,0.055,178.008,4,0.457
609,Whitechapel,Black Bear,1K2AsxGzMyms8ft8m62jVd,54,0.000252,0.517,188538,0.994,0.717,0,0.0403,-4.29,1,0.187,105.145,4,0.133
610,Killswitch Engage,The Arms of Sorrow,42lC6bnDdAjRqZtsFe1tmg,55,6.53e-05,0.499,224120,0.963,0.000507,5,0.608,-2.729,0,0.0578,123.981,4,0.16
611,Amon Amarth,One Thousand Burning Arrows,3sB8tqfH2ykJ5MyH34GOap,45,0.000129,0.516,349840,0.875,0.217,4,0.311,-6.053,0,0.0444,119.992,4,0.261
612,Linkin Park,A Place For My Head,5rAxhWcgFng3s570sGO2F8,69,0.0144,0.603,184640,0.908,0.0,11,0.671,-5.254,1,0.184,133.063,4,0.457
613,Seether,Fine Again,4eTIe5eqds88bA9ua6p5p6,62,0.000501,0.445,243640,0.856,0.0113,6,0.232,-2.978,0,0.0287,175.542,4,0.38
614,Apocalyptica,I Don't Care (feat. Adam Gontier),7KRnJW2x33Mb84NavoKmbh,60,0.00583,0.298,237920,0.795,0.0,2,0.117,-4.146,0,0.0371,178.95,4,0.0892
615,Scorpions,Send Me An Angel,1bKQ48M9onID2kbSpRy8kK,69,0.47,0.349,273200,0.448,0.00257,1,0.242,-11.554,1,0.0304,107.833,4,0.187
616,Judas Priest,Electric Eye,3w9zHVKI28aUPZTxq8oDC6,58,0.000716,0.437,222440,0.948,0.000261,4,0.146,-6.041,0,0.0554,96.72,4,0.361
617,Powerwolf,We Drink Your Blood,3pWvRhml43vlUrGYlIzLM6,61,0.00634,0.344,222560,0.92,0.0,1,0.0816,-5.122,0,0.0487,115.727,4,0.505
618,Black Stone Cherry,White Trash Millionaire,3UWYmWg9j8KVV08ANBqcLB,57,0.000776,0.485,198680,0.898,0.00244,4,0.642,-3.75,1,0.0568,99.983,4,0.494
619,Skillet,Comatose,5pRElcsPZrgZXkoON2o5Go,67,0.00116,0.359,230427,0.955,0.0,4,0.349,-2.323,0,0.12,170.033,4,0.446
620,Marilyn Manson,KILL4ME,6UIo6YbaXihIZ72MWUpcGb,64,0.00221,0.636,239240,0.692,3.83e-06,11,0.487,-6.14,0,0.0354,107.986,4,0.371
621,Rammstein,FÜHRE MICH,5jAz81P8Aq1wIIcCkIDq57,51,0.000668,0.538,273027,0.804,0.592,2,0.115,-3.788,1,0.0295,156.06,4,0.697
622,Bullet For My Valentine,Letting You Go,7rGN3oqzCpG2mLcwoPwDQm,66,0.00877,0.459,223655,0.903,0.0,5,0.168,-4.649,0,0.0673,76.185,4,0.364
623,Sabaton,Rise of Evil,1ju5CjXsx1fhyvFSK3b6hz,40,8.34e-05,0.492,499173,0.654,0.0098,4,0.0696,-7.514,0,0.0267,82.14,4,0.423
624,Rammstein,Eifersucht,2R5Zsb2TtsjHAEJFUZvf7v,50,0.13,0.816,215867,0.968,0.00692,9,0.218,-5.567,1,0.0542,130.085,4,0.831
625,Mötley Crüe,Piece Of Your Action,6blOAGkMmqsQ3LR5SCYcxe,61,6.61e-05,0.446,279240,0.862,0.0017,0,0.0761,-7.613,0,0.0381,134.146,4,0.629
626,Dream Theater,Pull Me Under,5CPXR6lDTvngxtmMZxnWmC,61,0.000731,0.527,492306,0.966,0.0775,9,0.596,-6.836,1,0.0536,102.199,4,0.228
627,Rammstein,Bestrafe mich,5QueZSIpWUbH4nLZlkjjkP,56,0.00615,0.71,216867,0.858,0.0166,4,0.04,-5.395,1,0.0361,103.024,4,0.851
628,Warrant,Cherry Pie,7LygtNjQ65PSdzVjUnHXQb,68,0.0372,0.472,201027,0.946,0.0,2,0.352,-4.591,1,0.145,177.489,4,0.486
629,Them Crooked Vultures,New Fang,7uJLdyIAaYLGT0oLw7I6b3,59,7.36e-06,0.278,228639,0.961,0.000662,7,0.0268,-3.845,1,0.0607,189.664,4,0.752
630,My Darkest Days,Nature Of The Beast,45TmUqjmDrOjGNYSGFzQn1,44,0.000604,0.57,180933,0.902,0.000116,11,0.0997,-3.933,1,0.0401,120.029,4,0.509
631,Nickelback,Gotta Be Somebody,06T10fEzN8ZCcqzQZYA184,65,0.000354,0.536,252653,0.89,0.00165,0,0.133,-5.222,1,0.0601,115.998,4,0.205
632,Foo Fighters,Times Like These,67vYdAAM3oGsEImCRfbtsF,65,1.4e-05,0.377,265560,0.908,1.4e-05,4,0.241,-3.793,0,0.0899,144.563,4,0.265
633,Disturbed,The Infection,7pJcMQXKQiR9mmCeLt9lFm,51,5.88e-05,0.401,248840,0.953,0.0112,11,0.213,-2.119,1,0.0814,188.039,4,0.37
634,Trivium,In Waves,1yYr4D1KjhhyDD5bZIiFQy,62,0.000211,0.477,302467,0.94,0.0518,9,0.346,-3.435,1,0.103,76.517,4,0.338
635,Slipknot,Lech,4V3E6xAnGspUos2Sx74w6n,56,0.000238,0.44,290427,0.975,0.0159,11,0.407,-2.024,1,0.0806,147.938,4,0.552
636,Bullet For My Valentine,Over It,0S674qD7nVFL0L7pHs6wUO,65,7.69e-05,0.374,227864,0.971,0.0,11,0.322,-4.284,0,0.0697,97.625,4,0.701
637,Queens of the Stone Age,The Way You Used to Do,1wsnCfewxZlCs7cJxkaMZM,67,0.0102,0.474,274282,0.843,0.104,0,0.362,-5.909,1,0.272,97.691,4,0.433
638,Alestorm,Hangover,0C0ydcCMBxYbghgyMatJfL,52,0.00413,0.634,221227,0.915,0.0,6,0.295,-4.642,1,0.0389,134.985,4,0.751
639,Machine Head,Hallowed Be Thy Name,6PIT9IUAnHFlQ78tj8rrSy,57,0.000462,0.364,447373,0.963,0.144,11,0.12,-4.163,0,0.0961,106.006,4,0.139
640,Linkin Park,Shadow Of The Day,0OYcEfskah1egYHjYRvbg1,68,0.00479,0.534,290360,0.393,0.0107,11,0.107,-7.813,1,0.0292,110.007,4,0.0641
641,Serj Tankian,Sky Is Over,288ogAZr7aL3UIrd9CgZVy,55,0.0378,0.549,177000,0.888,7.22e-06,5,0.156,-3.68,0,0.0291,104.976,4,0.386
642,DragonForce,Valley Of The Damned - Remastered 2009,0nENnRFpV09Mdy6stBQQ6E,47,0.00103,0.0921,432293,0.969,0.000573,7,0.597,-3.065,1,0.0966,200.139,4,0.177
643,In This Moment,Whore,2tAzcTFry1OhmNERFjUR93,66,0.0254,0.604,245533,0.883,0.0,11,0.0813,-3.821,0,0.047,90.001,4,0.544
644,3 Doors Down,Loser,1aC1IBAETh2XYGOE8kCC6t,58,0.0108,0.499,264800,0.88,2.76e-05,6,0.226,-6.424,0,0.0654,147.899,4,0.39
645,Judas Priest,Turbo Lover - Remastered,4QC1Kd4dctVuVA5I6HFuoj,54,0.176,0.55,334000,0.878,8.59e-06,9,0.392,-7.021,1,0.0371,151.585,4,0.754
646,Korn,Right Now,19fYhk0wzXqUOoBqkPsYCP,58,0.000705,0.564,189960,0.932,0.000376,9,0.0713,-3.6,1,0.109,102.953,4,0.388
647,Machine Head,Davidian,3qHlBxD3acw5nrl7Padt0v,58,0.000535,0.278,296627,0.937,0.118,7,0.227,-6.952,1,0.168,154.244,3,0.29
648,Bush,Inflatable,2bq6pzyuotV6Nms4DpFFNV,5,0.422,0.505,261560,0.354,1.37e-05,4,0.111,-11.447,0,0.033,118.088,4,0.0659
649,Slipknot,Custer,3GiJq4AQK7324mfIQbpiTf,60,0.00174,0.407,254467,0.98,0.000112,7,0.119,-1.58,1,0.107,131.066,4,0.537
650,Metallica,"Disposable Heroes - Live At The Masonic, San Francisco, CA - November 3rd, 2018",3cClZLOM7hI85vz4Qzn55V,50,0.0235,0.258,449596,0.926,0.0215,1,0.868,-6.949,1,0.144,182.663,3,0.349
651,12 Stones,We Are One,4lhqal0Hq63U2wETCeBdG1,54,0.000141,0.458,206707,0.969,7.98e-06,5,0.229,-4.046,0,0.105,127.116,4,0.291
652,Bullet For My Valentine,Hand Of Blood,1z3LsJRCvln5qO5TOLduQM,54,0.000248,0.378,216133,0.986,0.0,8,0.0833,-2.769,1,0.0832,94.458,4,0.492
653,Bon Jovi,Always,2RChe0r2cMoyOvuKobZy44,75,0.117,0.383,353027,0.659,0.0,4,0.0778,-5.558,1,0.0312,140.795,4,0.327
654,Avenged Sevenfold,Scream,297d7PwfSFHQXCjqqDXQT2,59,3.74e-05,0.549,288240,0.941,1.45e-06,6,0.213,-4.802,0,0.0521,130.009,4,0.581
655,Alien Ant Farm,Smooth Criminal,5z6xHjCZr7a7AIcy8sPBKy,75,0.00434,0.647,209267,0.964,0.0036,9,0.15,-4.225,0,0.06,126.942,4,0.875
656,Eluveitie,The Call of the Mountains,5SiqrHTcxpeEYKI31NcPxO,41,0.0399,0.31,254067,0.903,3.12e-05,8,0.974,-4.11,0,0.0514,108.362,4,0.198
657,Rammstein,Das alte Leid,0nUOhgS27O4MlB9J300g8Y,48,7.64e-05,0.629,344493,0.801,0.00318,4,0.0904,-7.478,1,0.065,130.022,4,0.634
658,System Of A Down,I-E-A-I-A-I-O,17cKTJIWIHTeTmdgNs77DL,60,0.000126,0.626,188600,0.791,0.0219,0,0.439,-2.734,1,0.0721,133.204,4,0.433
659,Within Temptation,Mercy Mirror,7uWTPqNMZxXi6AgVh00OPz,53,0.144,0.522,229027,0.827,0.0,8,0.0805,-4.926,1,0.0329,134.058,4,0.422
660,Extreme,Kid Ego,13RoLGS4Yko7x7wauuMdmb,7,0.00159,0.53,244973,0.732,0.0,1,0.336,-12.209,1,0.0289,86.915,4,0.622
661,Metallica,Devil's Dance,3IHyDrQOASm7R0WBamMJO8,52,4.04e-05,0.611,318960,0.792,0.146,0,0.0587,-4.836,0,0.0327,92.609,4,0.477
662,Foo Fighters,My Hero,4dVbhS6OiYvFikshyaQaCN,71,6.2e-05,0.374,260027,0.927,0.000177,4,0.0575,-4.212,1,0.0652,154.047,4,0.301
663,Breaking Benjamin,Torn in Two,3IiMnjK7S2PlsPVMuAH7rU,64,0.000113,0.354,257453,0.943,0.0187,5,0.104,-3.633,1,0.288,94.416,4,0.367
664,Linkin Park,Not Alone,737yse38y2hsWQeNRrLaMY,57,0.149,0.682,252840,0.766,3.38e-06,6,0.144,-5.546,1,0.0313,120.04,4,0.545
665,Pantera,Fucking Hostile,5RU50TPTgtxJLFNunUS2p5,58,0.000148,0.479,168600,0.96,4.62e-05,6,0.208,-9.551,0,0.0991,93.867,4,0.506
666,The Unguided,Phoenix Down - Zardonic Remix,2nWTLLc9t2mLudvz9h0Ne5,50,0.000431,0.477,246464,0.941,0.000957,6,0.058,-1.35,0,0.0672,175.055,4,0.231
667,Sick Puppies,All The Same,3vIw7vxgUTPtppVwMfhcwo,57,0.000962,0.311,258587,0.76,0.0,0,0.104,-6.301,1,0.0364,177.592,3,0.189
668,Thousand Foot Krutch,Let the Sparks Fly,20expv6UNB9q8iJpyzaPcQ,49,0.000599,0.642,246131,0.859,0.0,2,0.306,-4.888,1,0.0562,120.059,4,0.625
669,Marilyn Manson,Tainted Love,0ZeKQudydO2uQJpfr6gNC8,62,0.00107,0.621,200427,0.876,1.83e-06,8,0.292,-7.779,1,0.0728,142.017,4,0.537
670,P.O.D.,Boom,5DooySfCD1xCJ49gQm9rx7,65,0.00318,0.559,190760,0.931,1.24e-05,9,0.0624,-5.863,1,0.0721,90.911,4,0.644
671,Shaman's Harvest,In Chains,4PX6YOc2ysHxiBqwNNca2F,59,0.00334,0.464,249147,0.728,0.0,11,0.218,-5.127,0,0.0372,142.145,4,0.26
672,Seether,Nobody Praying For Me,3bq8WiQrEXMwPAibYs7tpu,64,0.00326,0.541,197800,0.916,2.04e-06,7,0.0967,-5.964,0,0.0612,156.015,4,0.627
673,Rammstein,DONAUKINDER,5R5mJezbWNqlVvRip6oEfd,51,0.00092,0.481,317960,0.586,0.537,5,0.109,-4.963,1,0.0331,120.004,4,0.0891
674,Hollywood Undead,I Don’t Wanna Die,0AHJTnZiaOO4FhTJZxNQ9j,56,0.0305,0.645,238573,0.896,0.0,10,0.186,-3.931,0,0.0976,139.992,4,0.587
675,Iron Maiden,Fear of the Dark - 2015 Remaster,6p8eFfPw3nQkf37aT3AkmK,70,0.000739,0.308,438120,0.866,0.00141,2,0.232,-5.671,0,0.059,109.825,4,0.227
676,Five Finger Death Punch,Burn MF,1wF63HajppiUOdcAbp7YHh,54,0.000146,0.5,217848,0.996,4.24e-06,4,0.0453,-4.304,1,0.226,180.026,4,0.203
677,Metallica,Confusion,3m8zeHjUKHDVHbx5JmS2qx,46,2.94e-05,0.447,401226,0.99,0.0344,4,0.125,-3.752,1,0.0639,122.288,4,0.35
678,Skillet,Awake and Alive,0nkzd3yNniB767zSDDdLZ3,69,0.0425,0.434,209493,0.939,0.0,4,0.491,-2.983,0,0.0593,159.932,4,0.569
679,Avatar,Hail the Apocalypse,0PMxzdeOobkZzeSGVV8jo9,49,5.62e-05,0.428,253667,0.991,0.00373,6,0.274,-3.891,1,0.0833,92.808,4,0.344
680,Slipknot,My Plague,74WIE2htPZwxx4HgGhpf8i,59,0.000278,0.279,220293,0.993,0.000394,11,0.197,-2.67,0,0.209,88.553,4,0.107
681,Amon Amarth,On a Sea of Blood,1zO8IGTGC7tLtwu47hU4jG,47,1.81e-05,0.446,244520,0.944,0.789,9,0.226,-5.404,0,0.0519,95.018,4,0.276
682,MØL,Storm,1MqggQYTi7hA55AUACOVMx,34,0.000408,0.116,233013,0.859,0.881,2,0.0595,-6.132,1,0.0682,87.436,4,0.245
683,Ghost,Faith,5xDakgblcGS1kymzemItsE,49,0.000519,0.355,269707,0.822,0.0719,9,0.258,-6.254,1,0.0512,183.894,4,0.23
684,Foo Fighters,Rope,7v0mtl6oInUtHOmTk2b0gC,61,2.52e-05,0.511,259027,0.728,7.41e-05,11,0.0725,-4.874,0,0.037,138.179,4,0.541
685,Rage Against The Machine,People of the Sun,3QjQp2bfAvLTCSi8Zhzqis,59,0.00407,0.53,150067,0.871,0.0207,7,0.272,-6.361,1,0.302,93.046,4,0.706
686,Evanescence,Tourniquet,46fyLy4W9HhAkcb67kLaAV,58,0.00574,0.459,278067,0.908,0.0201,4,0.292,-5.88,0,0.0818,102.132,4,0.145
687,Halestorm,I Get Off,0JKY13K1Io2aqXJb96UyzX,60,0.00682,0.456,183707,0.891,4.97e-06,11,0.0727,-4.062,0,0.125,170.019,4,0.647
688,Aphyxion,Same Kind of Different,34VxyxZx5YUW6zaJ33B1jB,31,5.38e-06,0.411,219090,0.961,0.898,10,0.34,-6.457,0,0.117,75.01,4,0.672
689,Red Hot Chili Peppers,Don't Forget Me,308kjPoIVBzDNExO54sqAi,63,0.00399,0.499,277160,0.705,9.11e-06,9,0.104,-5.596,0,0.0669,123.909,4,0.36
690,System Of A Down,Spiders,4vAHXnJ5YWLq5hbIVzZS1h,64,0.0324,0.46,215440,0.54,0.0168,5,0.326,-5.132,1,0.0381,137.855,4,0.0506
691,Arch Enemy,Nemesis,27sTzAelgljD6Uxp88BqA3,59,5.79e-05,0.246,252280,0.954,0.291,8,0.126,-3.811,1,0.0975,97.553,4,0.164
692,Powerwolf,Sanctus Dominus,1yb0ulObNi9etVvNQ5ant9,43,0.00052,0.5,202720,0.93,4.83e-06,6,0.245,-3.847,0,0.0597,145.996,4,0.547
693,Skindred,Kill the Power,18Ci4p96mIISRxyGAyONYw,48,0.0114,0.6,275357,0.978,0.000705,10,0.472,-2.939,0,0.121,99.982,4,0.607
694,Queens of the Stone Age,If I Had A Tail,0wmaGiDKtKaRf7G8nBfNsQ,59,0.636,0.602,295587,0.85,3.26e-05,11,0.663,-6.602,1,0.1,112.077,4,0.339
695,Ozzy Osbourne,I Don't Wanna Stop,5axOkQnmQmwtjr4bv1Xt7i,58,0.000963,0.578,239827,0.937,2.25e-06,5,0.4,-3.926,1,0.0724,137.937,4,0.769
